image_type,image_name,rating
are,aep_001.jpg,2.929824561403509
are,aep_002.jpg,2.9649122807017547
are,aep_004.jpg,3.9122807017543857
are,aep_005.jpg,3.6491228070175437
are,aep_006.jpg,5.245614035087719
are,aep_007.jpg,3.0877192982456148
are,aep_008.jpg,3.684210526315789
are,aep_009.jpg,2.719298245614035
are,aep_010.jpg,4.350877192982455
are,aep_011.jpg,3.8245614035087723
are,aep_012.jpg,3.5789473684210527
are,aep_013.jpg,3.403508771929824
are,aep_014.jpg,5.035087719298246
are,aep_015.jpg,2.385964912280702
are,aep_016.jpg,3.8421052631578947
are,aep_017.jpg,4.070175438596491
are,aep_018.jpg,2.8596491228070176
are,aep_020.jpg,3.8947368421052633
are,aep_021.jpg,3.807017543859649
are,aep_022.jpg,5.228070175438597
are,aep_023.jpg,3.228070175438597
are,aep_024.jpg,4.035087719298247
are,aep_025.jpg,4.578947368421052
are,aep_026.jpg,2.7017543859649122
are,aep_027.jpg,3.456140350877193
are,aep_028.jpg,4.175438596491228
are,aep_029.jpg,3.5087719298245617
are,aep_030.jpg,3.9122807017543857
are,aep_031.jpg,5.070175438596491
are,aep_032.jpg,2.649122807017544
are,aep_033.jpg,3.3333333333333335
are,aep_034.jpg,4.298245614035088
are,aep_035.jpg,2.8771929824561404
are,aep_036.jpg,5.052631578947367
are,aep_037.jpg,3.5614035087719293
are,aep_038.jpg,3.7017543859649122
are,aep_039.jpg,2.491228070175439
are,aep_040.jpg,2.9649122807017547
are,aep_041.jpg,3.596491228070176
are,aep_042.jpg,2.4736842105263164
are,aep_043.jpg,3.929824561403509
are,aep_044.jpg,2.157894736842105
are,aep_045.jpg,3.684210526315789
are,aep_046.jpg,3.5789473684210527
are,aep_048.jpg,3.526315789473684
are,aep_049.jpg,3.6842105263157894
are,aep_050.jpg,2.280701754385965
are,aep_051.jpg,4.947368421052631
are,aep_052.jpg,2.4210526315789473
are,aep_053.jpg,4.385964912280702
are,aep_054.jpg,3.4912280701754383
are,aep_055.jpg,3.4385964912280707
are,aep_056.jpg,3.087719298245614
are,aep_057.jpg,4.210526315789474
are,aep_058.jpg,3.4385964912280698
are,aep_059.jpg,3.4385964912280698
are,aep_060.jpg,2.754385964912281
are,aep_062.jpg,3.5438596491228074
are,aep_063.jpg,3.245614035087719
are,aep_064.jpg,2.7719298245614037
are,aep_065.jpg,4.087719298245614
are,aep_066.jpg,4.0
are,aep_067.jpg,3.3508771929824563
are,aep_068.jpg,3.157894736842105
are,aep_069.jpg,3.7543859649122804
are,aep_070.jpg,3.0701754385964906
are,aep_071.jpg,3.385964912280702
are,aep_072.jpg,3.7192982456140355
are,aep_073.jpg,4.192982456140351
are,aep_074.jpg,4.087719298245614
are,aep_075.jpg,4.157894736842105
are,aep_076.jpg,3.87719298245614
are,aep_077.jpg,3.8070175438596494
are,aep_078.jpg,3.9824561403508767
are,aep_079.jpg,4.035087719298246
are,aep_080.jpg,3.859649122807017
are,aep_081.jpg,3.807017543859649
are,aep_082.jpg,4.175438596491228
are,aep_083.jpg,3.666666666666666
are,aep_084.jpg,3.210526315789474
are,aep_085.jpg,4.5964912280701755
are,aep_086.jpg,3.140350877192983
are,aep_087.jpg,4.105263157894737
are,aep_088.jpg,3.6842105263157894
are,aep_089.jpg,3.1228070175438596
are,aep_090.jpg,3.263157894736842
are,aep_091.jpg,3.6842105263157894
are,aep_092.jpg,2.8596491228070176
are,aep_093.jpg,3.4912280701754392
are,aep_094.jpg,3.070175438596491
are,aep_095.jpg,3.1228070175438596
are,aep_096.jpg,3.2105263157894735
are,aep_097.jpg,3.263157894736842
are,aep_098.jpg,3.5614035087719293
are,aep_099.jpg,3.0350877192982453
are,aep_100.jpg,3.0350877192982453
are,aep_101.jpg,2.8947368421052633
are,aep_102.jpg,3.070175438596492
are,aep_103.jpg,3.0526315789473686
are,aep_104.jpg,2.7368421052631575
are,aep_105.jpg,2.578947368421053
are,aep_106.jpg,3.771929824561403
are,aep_107.jpg,3.7719298245614037
are,aep_108.jpg,5.157894736842105
are,aep_109.jpg,4.684210526315789
are,aep_110.jpg,3.4210526315789473
are,aep_111.jpg,4.035087719298246
are,aep_112.jpg,5.035087719298246
ari,aip_001.jpg,4.549019607843137
ari,aip_002.jpg,4.666666666666667
ari,aip_003.jpg,3.6470588235294112
ari,aip_004.jpg,5.313725490196079
ari,aip_005.jpg,4.7254901960784315
ari,aip_006.jpg,2.7254901960784315
ari,aip_007.jpg,4.666666666666666
ari,aip_008.jpg,4.313725490196079
ari,aip_009.jpg,3.3725490196078436
ari,aip_010.jpg,4.137254901960785
ari,aip_011.jpg,4.1568627450980395
ari,aip_012.jpg,3.0588235294117645
ari,aip_013.jpg,4.686274509803922
ari,aip_014.jpg,3.117647058823529
ari,aip_015.jpg,3.6666666666666665
ari,aip_016.jpg,4.686274509803922
ari,aip_017.jpg,3.450980392156863
ari,aip_018.jpg,3.980392156862745
ari,aip_019.jpg,3.7450980392156867
ari,aip_020.jpg,3.8235294117647065
ari,aip_021.jpg,3.4705882352941178
ari,aip_022.jpg,3.1764705882352944
ari,aip_023.jpg,4.117647058823529
ari,aip_024.jpg,3.156862745098039
ari,aip_025.jpg,3.6862745098039214
ari,aip_026.jpg,4.078431372549018
ari,aip_027.jpg,2.9215686274509802
ari,aip_028.jpg,3.0588235294117645
ari,aip_029.jpg,3.5882352941176467
ari,aip_030.jpg,3.7450980392156863
ari,aip_031.jpg,3.764705882352941
ari,aip_032.jpg,3.2549019607843137
ari,aip_033.jpg,4.666666666666666
ari,aip_034.jpg,3.2745098039215685
ari,aip_035.jpg,3.313725490196078
ari,aip_036.jpg,3.9803921568627447
ari,aip_037.jpg,3.7450980392156863
ari,aip_038.jpg,3.215686274509804
ari,aip_039.jpg,4.0588235294117645
ari,aip_040.jpg,3.647058823529412
ari,aip_041.jpg,3.5882352941176467
ari,aip_042.jpg,3.7058823529411766
ari,aip_043.jpg,3.2549019607843137
ari,aip_044.jpg,3.137254901960784
ari,aip_045.jpg,4.196078431372548
ari,aip_046.jpg,3.1568627450980387
ari,aip_047.jpg,3.4313725490196076
ari,aip_048.jpg,3.4901960784313717
ari,aip_049.jpg,3.5098039215686274
ari,aip_050.jpg,5.294117647058823
ari,aip_051.jpg,4.490196078431373
ari,aip_052.jpg,2.8823529411764706
ari,aip_053.jpg,3.9215686274509807
ari,aip_054.jpg,3.549019607843137
ari,aip_055.jpg,3.274509803921569
ari,aip_056.jpg,4.666666666666666
ari,aip_057.jpg,2.7647058823529416
ari,aip_058.jpg,3.6862745098039214
ari,aip_059.jpg,4.803921568627452
ari,aip_060.jpg,3.901960784313726
ari,aip_061.jpg,4.274509803921568
ari,aip_062.jpg,3.235294117647059
ari,aip_063.jpg,4.5098039215686265
ari,aip_064.jpg,5.0
ari,aip_065.jpg,2.9607843137254903
ari,aip_066.jpg,2.96078431372549
ari,aip_067.jpg,4.098039215686274
ari,aip_068.jpg,5.117647058823529
ari,aip_069.jpg,2.705882352941176
ari,aip_070.jpg,3.03921568627451
ari,aip_071.jpg,3.980392156862745
ari,aip_072.jpg,3.431372549019608
ari,aip_073.jpg,3.215686274509804
ari,aip_074.jpg,3.686274509803921
ari,aip_075.jpg,3.627450980392157
ari,aip_076.jpg,4.1568627450980395
ari,aip_077.jpg,4.647058823529413
ari,aip_078.jpg,3.92156862745098
ari,aip_079.jpg,5.588235294117648
ari,aip_080.jpg,4.764705882352941
ari,aip_081.jpg,5.117647058823529
ari,aip_082.jpg,3.1764705882352935
ari,aip_083.jpg,2.3725490196078427
ari,aip_084.jpg,4.9411764705882355
ari,aip_085.jpg,3.9411764705882355
ari,aip_086.jpg,3.7450980392156867
ari,aip_087.jpg,3.647058823529411
ari,aip_088.jpg,4.0588235294117645
ari,aip_089.jpg,4.431372549019607
ari,aip_090.jpg,4.313725490196077
ari,aip_091.jpg,4.078431372549019
ari,aip_092.jpg,2.6470588235294117
ari,aip_093.jpg,3.0784313725490198
ari,aip_094.jpg,4.0588235294117645
ari,aip_095.jpg,4.352941176470588
ari,aip_096.jpg,3.1764705882352935
ari,aip_097.jpg,4.568627450980393
ari,aip_098.jpg,2.941176470588235
ari,aip_099.jpg,3.5490196078431375
ari,aip_100.jpg,3.2549019607843133
ari,aip_101.jpg,3.9411764705882355
ari,aip_102.jpg,4.588235294117647
ari,aip_103.jpg,3.137254901960784
ari,aip_104.jpg,5.019607843137256
ari,aip_105.jpg,2.9019607843137254
ari,aip_106.jpg,3.0000000000000004
ari,aip_107.jpg,3.2941176470588234
ari,aip_108.jpg,3.1960784313725483
ari,aip_109.jpg,3.607843137254902
ari,aip_110.jpg,3.294117647058824
ari,aip_111.jpg,3.1764705882352944
ari,aip_112.jpg,3.1568627450980387
ari,aip_113.jpg,2.843137254901961
ari,aip_114.jpg,3.470588235294118
ari,aip_115.jpg,3.372549019607843
ari,aip_116.jpg,3.745098039215686
ari,aip_117.jpg,3.5490196078431375
ari,aip_119.jpg,4.8431372549019605
art,art_001.jpg,3.6041666666666665
art,art_002.jpg,4.375
art,art_003.jpg,3.3333333333333335
art,art_004.jpg,3.1875
art,art_005.jpg,3.3125
art,art_006.jpg,4.4375
art,art_007.jpg,4.020833333333333
art,art_008.jpg,3.875
art,art_009.jpg,4.958333333333333
art,art_010.jpg,4.5
art,art_011.jpg,3.2291666666666665
art,art_012.jpg,3.8125
art,art_013.jpg,3.6666666666666665
art,art_014.jpg,2.6875
art,art_015.jpg,2.9375
art,art_016.jpg,3.3333333333333335
art,art_017.jpg,4.145833333333333
art,art_018.jpg,4.125
art,art_019.jpg,3.6875
art,art_020.jpg,3.5208333333333335
art,art_021.jpg,3.8333333333333335
art,art_022.jpg,4.5
art,art_023.jpg,3.7291666666666665
art,art_024.jpg,3.5833333333333335
art,art_025.jpg,4.708333333333333
art,art_026.jpg,4.854166666666667
art,art_027.jpg,3.9166666666666665
art,art_028.jpg,3.2708333333333335
art,art_029.jpg,3.7708333333333335
art,art_030.jpg,3.5208333333333335
art,art_031.jpg,3.875
art,art_032.jpg,4.104166666666667
art,art_033.jpg,3.75
art,art_034.jpg,2.9583333333333335
art,art_035.jpg,3.8958333333333335
art,art_036.jpg,3.5416666666666665
art,art_037.jpg,3.7083333333333335
art,art_038.jpg,3.4375
art,art_039.jpg,2.625
art,art_040.jpg,3.9791666666666665
art,art_041.jpg,4.375
art,art_042.jpg,3.5833333333333335
art,art_043.jpg,3.6666666666666665
art,art_044.jpg,3.7916666666666665
art,art_045.jpg,3.3541666666666665
art,art_046.jpg,3.1875
art,art_047.jpg,4.375
art,art_048.jpg,3.5208333333333335
art,art_049.jpg,4.041666666666667
art,art_050.jpg,3.5833333333333335
art,art_051.jpg,3.25
art,art_052.jpg,5.0625
art,art_053.jpg,2.9166666666666665
art,art_054.jpg,3.2291666666666665
art,art_055.jpg,4.729166666666667
art,art_056.jpg,3.6458333333333335
art,art_057.jpg,3.4583333333333335
art,art_058.jpg,3.125
art,art_059.jpg,3.4791666666666665
art,art_060.jpg,3.7916666666666665
art,art_061.jpg,3.75
art,art_062.jpg,4.458333333333333
art,art_063.jpg,3.1666666666666665
art,art_064.jpg,3.3125
art,art_065.jpg,3.4375
art,art_066.jpg,3.8541666666666665
art,art_067.jpg,4.166666666666667
art,art_068.jpg,4.75
art,art_069.jpg,4.416666666666667
art,art_070.jpg,3.8125
art,art_071.jpg,3.9166666666666665
art,art_072.jpg,3.5208333333333335
art,art_073.jpg,3.6875
art,art_074.jpg,3.7916666666666665
art,art_075.jpg,3.875
art,art_076.jpg,3.5208333333333335
art,art_077.jpg,3.9791666666666665
art,art_078.jpg,5.020833333333333
art,art_079.jpg,3.3958333333333335
art,art_080.jpg,4.8125
art,art_081.jpg,3.6875
art,art_082.jpg,3.8333333333333335
art,art_083.jpg,4.3125
art,art_084.jpg,3.9375
art,art_085.jpg,4.708333333333333
art,art_086.jpg,3.9791666666666665
art,art_087.jpg,4.0625
art,art_088.jpg,3.6666666666666665
art,art_089.jpg,4.583333333333333
art,art_090.jpg,4.5625
art,art_091.jpg,3.0625
art,art_092.jpg,4.520833333333333
art,art_093.jpg,3.6458333333333335
art,art_094.jpg,2.7708333333333335
art,art_095.jpg,2.9375
art,art_096.jpg,4.083333333333333
art,art_097.jpg,3.7916666666666665
art,art_098.jpg,3.7916666666666665
art,art_099.jpg,3.9375
art,art_100.jpg,2.7916666666666665
art,art_101.jpg,3.8541666666666665
art,art_102.jpg,3.3958333333333335
art,art_103.jpg,3.75
art,art_104.jpg,2.7708333333333335
art,art_105.jpg,3.5416666666666665
art,art_106.jpg,3.2291666666666665
art,art_107.jpg,2.7291666666666665
art,art_108.jpg,3.9583333333333335
art,art_109.jpg,4.5625
fac,F.a.01.jpg,2.2833333333333337
fac,F.a.02.jpg,2.0333333333333337
fac,F.a.03.jpg,2.4000000000000004
fac,F.a.04.jpg,2.55
fac,F.a.05.jpg,1.8833333333333333
fac,F.a.06.jpg,2.3500000000000005
fac,F.a.08.jpg,2.666666666666667
fac,F.a.09.jpg,2.5
fac,F.a.10.jpg,2.5333333333333337
fac,F.a.11.jpg,2.466666666666667
fac,F.a.12.jpg,2.6333333333333333
fac,F.a.13.jpg,2.1666666666666665
fac,F.a.14.jpg,2.0999999999999996
fac,F.a.15.jpg,1.6333333333333333
fac,F.a.16.jpg,2.9833333333333334
fac,F.a.17.jpg,3.4333333333333327
fac,F.a.18.jpg,2.4000000000000004
fac,F.a.19.jpg,2.216666666666667
fac,F.a.20.jpg,1.9666666666666668
fac,F.a.n4.jpg,3.1333333333333333
fac,F.b.01.jpg,5.866666666666668
fac,F.b.02.jpg,5.199999999999999
fac,F.b.03.jpg,4.500000000000001
fac,F.b.04.jpg,5.733333333333333
fac,F.b.05.jpg,4.466666666666667
fac,F.b.06.jpg,5.95
fac,F.b.07.jpg,5.833333333333334
fac,F.b.08.jpg,5.6
fac,F.b.09.jpg,4.999999999999999
fac,F.b.10.jpg,4.749999999999999
fac,F.b.11.jpg,4.55
fac,F.b.12.jpg,4.633333333333334
fac,F.b.13.jpg,4.2666666666666675
fac,F.b.14.jpg,5.300000000000001
fac,F.b.15.jpg,4.816666666666667
fac,F.b.16.jpg,6.083333333333334
fac,F.b.17.jpg,3.15
fac,F.b.18.jpg,5.883333333333334
fac,F.b.19.jpg,4.633333333333334
fac,F.b.20.jpg,5.566666666666667
fac,M.a.01.jpg,2.066666666666667
fac,M.a.02.jpg,1.7666666666666664
fac,M.a.03.jpg,2.3333333333333335
fac,M.a.04.jpg,2.7166666666666663
fac,M.a.05.jpg,2.2666666666666666
fac,M.a.06.jpg,3.333333333333333
fac,M.a.07.jpg,2.5333333333333337
fac,M.a.08.jpg,1.933333333333334
fac,M.a.09.jpg,2.033333333333333
fac,M.a.10.jpg,1.9666666666666663
fac,M.a.11.jpg,2.316666666666667
fac,M.a.12.jpg,2.133333333333333
fac,M.a.13.jpg,2.033333333333333
fac,M.a.14.jpg,2.7500000000000004
fac,M.a.15.jpg,2.6833333333333336
fac,M.a.16.jpg,2.5999999999999996
fac,M.a.17.jpg,3.6499999999999995
fac,M.a.18.jpg,3.133333333333333
fac,M.a.19.jpg,2.35
fac,M.a.20.jpg,3.1333333333333337
fac,M.b.01.jpg,5.6
fac,M.b.02.jpg,4.1499999999999995
fac,M.b.03.jpg,3.95
fac,M.b.04.jpg,5.3166666666666655
fac,M.b.05.jpg,5.716666666666667
fac,M.b.06.jpg,5.033333333333334
fac,M.b.07.jpg,4.866666666666667
fac,M.b.08.jpg,4.0666666666666655
fac,M.b.09.jpg,3.9833333333333334
fac,M.b.10.jpg,4.883333333333334
fac,M.b.11.jpg,5.549999999999999
fac,M.b.12.jpg,5.333333333333334
fac,M.b.13.jpg,4.9333333333333345
fac,M.b.14.jpg,5.4
fac,M.b.15.jpg,5.083333333333334
fac,M.b.16.jpg,5.300000000000001
fac,M.b.18.jpg,4.616666666666667
fac,M.b.19.jpg,5.333333333333334
fac,M.b.20.jpg,5.15
fac,M.b.n2.jpg,5.166666666666667
lsc,eqlsc001.jpg,5.722222222222222
lsc,eqlsc002.jpg,4.777777777777778
lsc,eqlsc003.jpg,4.555555555555555
lsc,eqlsc004.jpg,5.416666666666667
lsc,eqlsc005.jpg,5.083333333333333
lsc,eqlsc006.jpg,4.416666666666667
lsc,eqlsc007.jpg,3.361111111111111
lsc,eqlsc008.jpg,4.583333333333333
lsc,eqlsc009.jpg,3.888888888888889
lsc,eqlsc010.jpg,4.722222222222222
lsc,eqlsc011.jpg,2.0277777777777777
lsc,eqlsc012.jpg,1.8888888888888888
lsc,eqlsc013.jpg,4.388888888888889
lsc,eqlsc014.jpg,2.638888888888889
lsc,eqlsc015.jpg,5.0
lsc,eqlsc016.jpg,2.5
lsc,eqlsc017.jpg,5.083333333333333
lsc,eqlsc018.jpg,2.5277777777777777
lsc,eqlsc019.jpg,2.611111111111111
lsc,eqlsc020.jpg,5.055555555555555
lsc,eqlsc021.jpg,4.416666666666667
lsc,eqlsc022.jpg,3.6944444444444446
lsc,eqlsc023.jpg,5.138888888888889
lsc,eqlsc024.jpg,4.194444444444445
lsc,eqlsc025.jpg,2.388888888888889
lsc,eqlsc026.jpg,4.805555555555555
lsc,eqlsc027.jpg,5.25
lsc,eqlsc028.jpg,3.9722222222222223
lsc,eqlsc029.jpg,3.6666666666666665
lsc,eqlsc030.jpg,4.111111111111111
lsc,eqlsc031.jpg,4.111111111111111
lsc,eqlsc032.jpg,3.5277777777777777
lsc,eqlsc033.jpg,2.2777777777777777
lsc,eqlsc034.jpg,4.333333333333333
lsc,eqlsc035.jpg,3.5555555555555554
lsc,eqlsc036.jpg,1.6388888888888888
lsc,eqlsc037.jpg,1.4444444444444444
lsc,eqlsc038.jpg,3.1944444444444446
lsc,eqlsc039.jpg,5.166666666666667
lsc,eqlsc040.jpg,3.5833333333333335
lsc,eqlsc041.jpg,4.472222222222222
lsc,eqlsc042.jpg,4.222222222222222
lsc,eqlsc043.jpg,4.416666666666667
lsc,eqlsc044.jpg,4.555555555555555
lsc,eqlsc045.jpg,2.0555555555555554
lsc,eqlsc046.jpg,3.8055555555555554
lsc,eqlsc047.jpg,1.7222222222222223
lsc,eqlsc048.jpg,2.3055555555555554
lsc,eqlsc049.jpg,3.6944444444444446
lsc,eqlsc050.jpg,2.6666666666666665
lsc,eqlsc051.jpg,3.4722222222222223
lsc,eqlsc052.jpg,4.694444444444445
lsc,eqlsc053.jpg,3.0
lsc,eqlsc054.jpg,3.9722222222222223
lsc,eqlsc055.jpg,2.8055555555555554
lsc,eqlsc056.jpg,4.805555555555555
lsc,eqlsc057.jpg,3.8055555555555554
lsc,eqlsc058.jpg,3.0277777777777777
lsc,eqlsc059.jpg,2.3055555555555554
lsc,eqlsc060.jpg,3.8055555555555554
lsc,eqlsc061.jpg,3.3055555555555554
lsc,eqlsc062.jpg,2.2222222222222223
lsc,eqlsc063.jpg,3.0
lsc,eqlsc064.jpg,4.527777777777778
lsc,eqlsc065.jpg,3.138888888888889
lsc,eqlsc066.jpg,4.833333333333333
lsc,eqlsc067.jpg,4.666666666666667
lsc,eqlsc068.jpg,4.722222222222222
lsc,eqlsc069.jpg,4.5
lsc,eqlsc070.jpg,3.3333333333333335
lsc,eqlsc071.jpg,3.8055555555555554
lsc,eqlsc072.jpg,4.222222222222222
lsc,eqlsc073.jpg,2.861111111111111
lsc,eqlsc074.jpg,4.527777777777778
lsc,eqlsc075.jpg,4.944444444444445
lsc,eqlsc076.jpg,3.0833333333333335
lsc,eqlsc077.jpg,5.25
lsc,eqlsc078.jpg,4.916666666666667
lsc,eqlsc079.jpg,5.444444444444445
lsc,eqlsc080.jpg,5.027777777777778
lsc,eqlsc081.jpg,4.083333333333333
lsc,eqlsc082.jpg,4.194444444444445
lsc,eqlsc083.jpg,4.361111111111111
lsc,eqlsc084.jpg,4.555555555555555
lsc,eqlsc085.jpg,3.4166666666666665
lsc,eqlsc086.jpg,3.2222222222222223
lsc,eqlsc087.jpg,4.166666666666667
lsc,eqlsc088.jpg,3.1666666666666665
lsc,eqlsc089.jpg,2.9166666666666665
lsc,eqlsc090.jpg,3.4166666666666665
lsc,eqlsc091.jpg,2.9166666666666665
lsc,eqlsc092.jpg,3.9722222222222223
lsc,eqlsc093.jpg,4.194444444444445
lsc,eqlsc094.jpg,3.111111111111111
lsc,eqlsc095.jpg,3.361111111111111
lsc,eqlsc096.jpg,3.5
lsc,eqlsc097.jpg,2.9722222222222223
lsc,eqlsc098.jpg,2.0833333333333335
lsc,eqlsc099.jpg,3.4722222222222223
lsc,eqlsc100.jpg,3.888888888888889
lsc,eqlsc101.jpg,2.5277777777777777
lsc,eqlsc102.jpg,4.611111111111111
lsc,eqlsc103.jpg,2.861111111111111
lsc,eqlsc104.jpg,2.8055555555555554
lsc,eqlsc105.jpg,3.4166666666666665
lsc,eqlsc106.jpg,2.2222222222222223
lsc,eqlsc107.jpg,4.583333333333333
lsc,eqlsc108.jpg,4.25
lsc,eqlsc109.jpg,3.388888888888889
lsc,eqlsc110.jpg,4.0
lsc,eqlsc111.jpg,4.555555555555555
lsc,eqlsc112.jpg,2.861111111111111
lsc,eqlsc113.jpg,3.75
lsc,eqlsc114.jpg,3.1666666666666665
lsc,eqlsc115.jpg,4.361111111111111
lsc,eqlsc116.jpg,3.5555555555555554
lsc,eqlsc117.jpg,3.361111111111111
lsc,eqlsc118.jpg,5.027777777777778
lsc,eqlsc119.jpg,2.5
lsc,eqlsc120.jpg,3.4722222222222223
lsc,eqlsc121.jpg,5.111111111111111
lsc,eqlsc122.jpg,3.75
lsc,eqlsc123.jpg,4.805555555555555
lsc,eqlsc124.jpg,5.111111111111111
lsc,eqlsc125.jpg,4.333333333333333
lsc,eqlsc126.jpg,4.916666666666667
lsc,eqlsc127.jpg,5.0
lsc,eqlsc128.jpg,4.722222222222222
lsc,eqlsc129.jpg,3.861111111111111
lsc,eqlsc130.jpg,3.8333333333333335
lsc,eqlsc131.jpg,2.5555555555555554
lsc,eqlsc132.jpg,4.833333333333333
lsc,eqlsc133.jpg,5.5
lsc,eqlsc134.jpg,2.9444444444444446
lsc,eqlsc135.jpg,3.7777777777777777
lsc,eqlsc136.jpg,5.277777777777778
lsc,eqlsc137.jpg,6.083333333333333
lsc,eqlsc138.jpg,4.25
lsc,eqlsc139.jpg,3.0555555555555554
lsc,eqlsc140.jpg,3.638888888888889
lsc,eqlsc141.jpg,3.4166666666666665
lsc,eqlsc142.jpg,3.0
lsc,eqlsc143.jpg,4.444444444444445
lsc,eqlsc144.jpg,4.777777777777778
lsc,eqlsc145.jpg,4.611111111111111
lsc,eqlsc146.jpg,3.888888888888889
lsc,eqlsc147.jpg,5.416666666666667
lsc,eqlsc148.jpg,4.305555555555555
